"country","department","municipality","COD","scale","year","cardiovascular","chagas","cutaneous_leishmaniasis","malaria","pneumonia","respiratory_symptomatic"
"Bolivia","POTOSI","TORO TORO","BO050502","municipality",2011,NA,0,0,1,78,NA
"Bolivia","POTOSI","COTAGAITA","BO050601","municipality",2011,NA,0,0,0,240,NA
"Bolivia","POTOSI","VITICHI","BO050602","municipality",2011,NA,3,0,0,102,NA
"Bolivia","POTOSI","SACACA","BO050701","municipality",2011,NA,0,0,0,2177,NA
"Bolivia","POTOSI","CARIPUYO","BO050702","municipality",2011,NA,0,0,0,245,NA
"Bolivia","POTOSI","TUPIZA","BO050801","municipality",2011,NA,74,0,0,202,NA
"Bolivia","POTOSI","ATOCHA","BO050802","municipality",2011,NA,0,0,0,135,NA
"Bolivia","POTOSI","COLCHA ""K""","BO050901","municipality",2011,NA,0,0,0,385,NA
"Bolivia","POTOSI","SAN PEDRO DE QUEMES","BO050902","municipality",2011,NA,0,0,0,11,NA
"Bolivia","POTOSI","SAN PABLO DE LIPEZ","BO051001","municipality",2011,NA,0,0,0,1,NA
"Bolivia","POTOSI","MOJINETE","BO051002","municipality",2011,NA,0,0,0,0,NA
"Bolivia","POTOSI","SAN ANTONIO DE ESMORUCO","BO051003","municipality",2011,NA,0,0,0,0,NA
"Bolivia","POTOSI","PUNA","BO051101","municipality",2011,NA,1,0,0,68,NA
"Bolivia","POTOSI","CAIZA ""D""","BO051102","municipality",2011,NA,0,0,0,40,NA
"Bolivia","POTOSI","CKOCHAS","BO051103","municipality",2011,NA,0,0,0,80,NA
"Bolivia","POTOSI","UYUNI","BO051201","municipality",2011,NA,0,0,0,220,NA
"Bolivia","POTOSI","TOMAVE","BO051202","municipality",2011,NA,0,0,0,303,NA
"Bolivia","POTOSI","PORCO","BO051203","municipality",2011,NA,0,0,0,7,NA
"Bolivia","POTOSI","ARAMPAMPA","BO051301","municipality",2011,NA,0,0,0,75,NA
"Bolivia","POTOSI","ACACIO","BO051302","municipality",2011,NA,0,0,1,80,NA
"Bolivia","POTOSI","LLICA","BO051401","municipality",2011,NA,0,0,0,91,NA
"Bolivia","POTOSI","TAHUA","BO051402","municipality",2011,NA,0,0,0,14,NA
"Bolivia","POTOSI","VILLAZON","BO051501","municipality",2011,NA,3,0,0,734,NA
"Bolivia","POTOSI","SAN AGUSTIN","BO051601","municipality",2011,NA,0,0,0,59,NA
"Bolivia","TARIJA","TARIJA","BO060101","municipality",2011,NA,466,2,2,1760,NA
"Bolivia","TARIJA","PADCAYA","BO060201","municipality",2011,NA,0,1,2,312,NA
"Bolivia","TARIJA","BERMEJO","BO060202","municipality",2011,NA,6,19,11,521,NA
"Bolivia","TARIJA","YACUIBA","BO060301","municipality",2011,NA,453,5,55,1687,NA
"Bolivia","TARIJA","CARAPARI","BO060302","municipality",2011,NA,0,0,13,126,NA
"Bolivia","TARIJA","VILLA MONTES","BO060303","municipality",2011,NA,0,0,74,798,NA
"Bolivia","TARIJA","URIONDO (A. CONCEPCION)","BO060401","municipality",2011,NA,0,0,1,264,NA
"Bolivia","TARIJA","YUNCHARA","BO060402","municipality",2011,NA,0,0,0,42,NA
"Bolivia","TARIJA","SAN LORENZO(TJA)","BO060501","municipality",2011,NA,0,0,0,280,NA
"Bolivia","TARIJA","EL PUENTE(TJA)","BO060502","municipality",2011,NA,0,0,0,35,NA
"Bolivia","TARIJA","ENTRE RIOS TRJ","BO060601","municipality",2011,NA,0,0,28,196,NA
"Bolivia","SANTA CRUZ","SANTA CRUZ DE LA SIERRA","BO070101","municipality",2011,NA,561,1,27,16284,NA
"Bolivia","SANTA CRUZ","COTOCA","BO070102","municipality",2011,NA,0,0,0,560,NA
"Bolivia","SANTA CRUZ","PORONGO","BO070103","municipality",2011,NA,0,0,65,244,NA
"Bolivia","SANTA CRUZ","LA GUARDIA","BO070104","municipality",2011,NA,0,0,27,923,NA
"Bolivia","SANTA CRUZ","EL TORNO","BO070105","municipality",2011,NA,0,65,165,166,NA
"Bolivia","SANTA CRUZ","WARNES","BO070201","municipality",2011,NA,1,0,0,1003,NA
"Bolivia","SANTA CRUZ","OKINAWA","BO070202","municipality",2011,NA,0,0,0,116,NA
"Bolivia","SANTA CRUZ","SAN IGNACIO DE VELASCO","BO070301","municipality",2011,NA,0,0,2,1600,NA
"Bolivia","SANTA CRUZ","SAN MIGUEL DE VELASCO","BO070302","municipality",2011,NA,0,0,0,137,NA
"Bolivia","SANTA CRUZ","SAN RAFAEL","BO070303","municipality",2011,NA,0,0,0,19,NA
"Bolivia","SANTA CRUZ","BUENA VISTA","BO070401","municipality",2011,NA,1,0,3,228,NA
"Bolivia","SANTA CRUZ","SAN CARLOS","BO070402","municipality",2011,NA,0,0,0,817,NA
"Bolivia","SANTA CRUZ","YAPACANI","BO070403","municipality",2011,NA,2,0,0,1244,NA
"Bolivia","SANTA CRUZ","SAN JUAN DE YAPACANI","BO070404","municipality",2011,NA,0,0,0,184,NA
"Bolivia","SANTA CRUZ","SAN JOSE DE CHIQUITOS","BO070501","municipality",2011,NA,0,0,0,392,NA
"Bolivia","SANTA CRUZ","PAILON","BO070502","municipality",2011,NA,0,0,0,379,NA
"Bolivia","SANTA CRUZ","ROBORE","BO070503","municipality",2011,NA,0,0,1,468,NA
"Bolivia","SANTA CRUZ","PORTACHUELO","BO070601","municipality",2011,NA,22,0,3,546,NA
"Bolivia","SANTA CRUZ","SANTA ROSA DEL SARA","BO070602","municipality",2011,NA,5,0,0,182,NA
"Bolivia","SANTA CRUZ","COLPA BELGICA","BO070603","municipality",2011,NA,0,0,0,61,NA
"Bolivia","SANTA CRUZ","LAGUNILLAS","BO070701","municipality",2011,NA,0,0,0,56,NA
"Bolivia","SANTA CRUZ","CHARAGUA","BO070702","municipality",2011,NA,0,0,1,507,NA
"Bolivia","SANTA CRUZ","CABEZAS","BO070703","municipality",2011,NA,0,1,12,115,NA
"Bolivia","SANTA CRUZ","CUEVO","BO070704","municipality",2011,NA,0,0,0,48,NA
"Bolivia","SANTA CRUZ","GUTIERREZ","BO070705","municipality",2011,NA,0,0,0,98,NA
"Bolivia","SANTA CRUZ","CAMIRI","BO070706","municipality",2011,NA,0,0,1,553,NA
"Bolivia","SANTA CRUZ","BOYUIBE","BO070707","municipality",2011,NA,0,0,0,82,NA
"Bolivia","SANTA CRUZ","VALLEGRANDE","BO070801","municipality",2011,NA,1,0,3,77,NA
"Bolivia","SANTA CRUZ","TRIGAL","BO070802","municipality",2011,NA,0,0,1,15,NA
"Bolivia","SANTA CRUZ","MORO MORO","BO070803","municipality",2011,NA,0,0,0,21,NA
"Bolivia","SANTA CRUZ","POSTRER VALLE","BO070804","municipality",2011,NA,0,0,7,22,NA
"Bolivia","SANTA CRUZ","PUCARA","BO070805","municipality",2011,NA,0,0,0,17,NA
"Bolivia","SANTA CRUZ","SAMAIPATA","BO070901","municipality",2011,NA,0,0,1,127,NA
"Bolivia","SANTA CRUZ","PAMPA GRANDE","BO070902","municipality",2011,NA,0,0,0,108,NA
"Bolivia","SANTA CRUZ","MAIRANA","BO070903","municipality",2011,NA,0,0,1,166,NA
"Bolivia","SANTA CRUZ","QUIRUSILLAS","BO070904","municipality",2011,NA,0,0,0,11,NA
"Bolivia","SANTA CRUZ","MONTERO","BO071001","municipality",2011,NA,13,0,11,1807,NA
"Bolivia","SANTA CRUZ","GENERAL SAAVEDRA","BO071002","municipality",2011,NA,0,0,0,262,NA
"Bolivia","SANTA CRUZ","MINEROS","BO071003","municipality",2011,NA,0,0,0,635,NA
"Bolivia","SANTA CRUZ","FERNANDEZ ALONSO","BO071004","municipality",2011,NA,0,0,0,63,NA
"Bolivia","SANTA CRUZ","SAN PEDRO","BO071005","municipality",2011,NA,0,0,0,62,NA
"Bolivia","SANTA CRUZ","CONCEPCION","BO071101","municipality",2011,NA,0,2,0,310,NA
"Bolivia","SANTA CRUZ","SAN JAVIER(STC)","BO071102","municipality",2011,NA,6,0,0,55,NA
"Bolivia","SANTA CRUZ","SAN RAMON SCZ","BO071103","municipality",2011,NA,0,0,0,21,NA
"Bolivia","SANTA CRUZ","SAN JULIAN","BO071104","municipality",2011,NA,20,6,0,390,NA
"Bolivia","SANTA CRUZ","SAN ANTONIO DE LOMERIO","BO071105","municipality",2011,NA,0,0,0,153,NA
"Bolivia","SANTA CRUZ","CUATRO CAÑADAS","BO071106","municipality",2011,NA,7,0,0,646,NA
"Bolivia","SANTA CRUZ","SAN MATIAS","BO071201","municipality",2011,NA,0,0,0,168,NA
"Bolivia","SANTA CRUZ","COMARAPA","BO071301","municipality",2011,NA,8,0,6,187,NA
"Bolivia","SANTA CRUZ","SAIPINA","BO071302","municipality",2011,NA,0,0,110,65,NA
"Bolivia","SANTA CRUZ","PUERTO SUAREZ","BO071401","municipality",2011,NA,0,0,0,375,NA
"Bolivia","SANTA CRUZ","PUERTO QUIJARRO","BO071402","municipality",2011,NA,0,0,0,184,NA
"Bolivia","SANTA CRUZ","CARMEN RIVERO TORREZ","BO071403","municipality",2011,NA,0,0,0,29,NA
"Bolivia","SANTA CRUZ","ASCENCION DE GUARAYOS","BO071501","municipality",2011,NA,0,0,0,723,NA
"Bolivia","SANTA CRUZ","URUBICHA","BO071502","municipality",2011,NA,0,0,0,42,NA
"Bolivia","SANTA CRUZ","EL PUENTE(STC)","BO071503","municipality",2011,NA,0,0,0,361,NA
"Bolivia","BENI","TRINIDAD","BO080101","municipality",2011,NA,0,14,0,1490,NA
"Bolivia","BENI","SAN JAVIER(BNI)","BO080102","municipality",2011,NA,0,3,0,82,NA
"Bolivia","BENI","RIBERALTA","BO080201","municipality",2011,NA,0,176,1337,1110,NA
"Bolivia","BENI","GUAYARAMERIN","BO080202","municipality",2011,NA,0,68,973,344,NA
"Bolivia","BENI","REYES","BO080301","municipality",2011,NA,0,3,96,137,NA
"Bolivia","BENI","SAN BORJA","BO080302","municipality",2011,NA,0,22,4,403,NA
"Bolivia","BENI","SANTA ROSA","BO080303","municipality",2011,NA,0,4,2,90,NA
"Bolivia","BENI","RURRENABAQUE","BO080304","municipality",2011,NA,0,1,4,284,NA
"Bolivia","BENI","SANTA ANA","BO080401","municipality",2011,NA,0,0,0,274,NA
"Bolivia","BENI","EXALTACION","BO080402","municipality",2011,NA,0,0,0,10,NA
"Bolivia","BENI","SAN IGNACIO","BO080501","municipality",2011,NA,0,8,0,84,NA
"Bolivia","BENI","LORETO","BO080601","municipality",2011,NA,0,0,0,19,NA
"Bolivia","BENI","SAN ANDRES","BO080602","municipality",2011,NA,0,0,0,39,NA
"Bolivia","BENI","SAN JOAQUIN","BO080701","municipality",2011,NA,0,0,0,13,NA
"Bolivia","BENI","SAN RAMON","BO080702","municipality",2011,NA,0,0,0,0,NA
"Bolivia","BENI","PUERTO SILES","BO080703","municipality",2011,NA,0,0,2,14,NA
"Bolivia","BENI","MAGDALENA","BO080801","municipality",2011,NA,0,0,12,186,NA
"Bolivia","BENI","BAURES","BO080802","municipality",2011,NA,0,0,73,21,NA
"Bolivia","BENI","HUARACAJE","BO080803","municipality",2011,NA,0,1,0,53,NA
"Bolivia","PANDO","COBIJA","BO090101","municipality",2011,NA,0,53,53,426,NA
"Bolivia","PANDO","PORVENIR","BO090102","municipality",2011,NA,0,20,32,264,NA
"Bolivia","PANDO","BOLPEBRA","BO090103","municipality",2011,NA,0,6,0,3,NA
"Bolivia","PANDO","BELLA FLOR","BO090104","municipality",2011,NA,0,4,8,52,NA
"Bolivia","PANDO","PUERTO RICO","BO090201","municipality",2011,NA,0,11,81,146,NA
"Bolivia","PANDO","SAN PEDRO(PND)","BO090202","municipality",2011,NA,0,0,6,11,NA
"Bolivia","PANDO","FILADELFIA","BO090203","municipality",2011,NA,0,9,6,224,NA
"Bolivia","PANDO","PUERTO GONZALO MORENO","BO090301","municipality",2011,NA,0,10,29,127,NA
"Bolivia","PANDO","SAN LORENZO(PND)","BO090302","municipality",2011,NA,0,8,64,220,NA
"Bolivia","PANDO","SENA","BO090303","municipality",2011,NA,0,8,59,135,NA
"Bolivia","PANDO","NACEBE (SANTA ROSA DEL ABUNA)","BO090401","municipality",2011,NA,0,3,51,9,NA
"Bolivia","PANDO","INGAVI (HUMAITA)","BO090402","municipality",2011,NA,0,0,9,34,NA
"Bolivia","PANDO","NUEVO MANOA (NUEVA ESPERANZA)","BO090501","municipality",2011,NA,0,2,125,10,NA
"Bolivia","PANDO","VILLA NUEVA (LOMA ALTA)","BO090502","municipality",2011,NA,0,4,30,139,NA
"Bolivia","PANDO","EUREKA (SANTOS MERCADO)","BO090503","municipality",2011,NA,0,2,47,74,NA
"Bolivia","CHUQUISACA","SUCRE","BO010101","municipality",2012,NA,236,4,0,7499,NA
"Bolivia","CHUQUISACA","YOTALA","BO010102","municipality",2012,NA,0,0,0,145,NA
"Bolivia","CHUQUISACA","POROMA","BO010103","municipality",2012,NA,0,0,45,224,NA
"Bolivia","CHUQUISACA","AZURDUY","BO010201","municipality",2012,NA,4,3,7,199,NA
"Bolivia","CHUQUISACA","TARVITA","BO010202","municipality",2012,NA,0,0,1,269,NA
"Bolivia","CHUQUISACA","ZUDAÑEZ","BO010301","municipality",2012,NA,1,0,0,47,NA
"Bolivia","CHUQUISACA","PRESTO","BO010302","municipality",2012,NA,5,0,0,508,NA
"Bolivia","CHUQUISACA","MOJOCOYA","BO010303","municipality",2012,NA,0,0,0,101,NA
"Bolivia","CHUQUISACA","ICLA","BO010304","municipality",2012,NA,0,0,0,87,NA
"Bolivia","CHUQUISACA","PADILLA","BO010401","municipality",2012,NA,0,0,15,313,NA
"Bolivia","CHUQUISACA","TOMINA","BO010402","municipality",2012,NA,0,0,0,300,NA
"Bolivia","CHUQUISACA","SOPACHUY","BO010403","municipality",2012,NA,0,0,0,146,NA
"Bolivia","CHUQUISACA","ALCALA","BO010404","municipality",2012,NA,0,0,0,50,NA
"Bolivia","CHUQUISACA","EL VILLAR","BO010405","municipality",2012,NA,0,0,0,108,NA
"Bolivia","CHUQUISACA","MONTEAGUDO","BO010501","municipality",2012,NA,10,0,24,362,NA
"Bolivia","CHUQUISACA","HUACARETA","BO010502","municipality",2012,NA,3,0,2,73,NA
"Bolivia","CHUQUISACA","TARABUCO","BO010601","municipality",2012,NA,0,0,0,846,NA
"Bolivia","CHUQUISACA","YAMPARAEZ","BO010602","municipality",2012,NA,2,0,0,165,NA
"Bolivia","CHUQUISACA","CAMARGO","BO010701","municipality",2012,NA,3,0,0,509,NA
"Bolivia","CHUQUISACA","SAN LUCAS","BO010702","municipality",2012,NA,2,0,0,548,NA
"Bolivia","CHUQUISACA","INCAHUASI","BO010703","municipality",2012,NA,1,0,0,145,NA
"Bolivia","CHUQUISACA","VILLA CHARCAS","BO010704","municipality",2012,NA,0,0,0,264,NA
"Bolivia","CHUQUISACA","VILLA SERRANO","BO010801","municipality",2012,NA,0,0,0,62,NA
"Bolivia","CHUQUISACA","CAMATAQUI (C. VILLA ABECIA)","BO010901","municipality",2012,NA,0,0,0,21,NA
"Bolivia","CHUQUISACA","CULPINA","BO010902","municipality",2012,NA,0,0,3,234,NA
"Bolivia","CHUQUISACA","LAS CARRERAS","BO010903","municipality",2012,NA,0,0,0,5,NA
"Bolivia","CHUQUISACA","VILLA VACA GUZMAN (MUYUPAMPA)","BO011001","municipality",2012,NA,0,0,2,136,NA
"Bolivia","CHUQUISACA","HUACAYA (VILLA DE HUACAYA)","BO011002","municipality",2012,NA,0,0,0,46,NA
"Bolivia","CHUQUISACA","MACHARETI","BO011003","municipality",2012,NA,0,0,0,39,NA
"Bolivia","LA PAZ","LA PAZ","BO020101","municipality",2012,NA,38,4,10,11816,NA
"Bolivia","LA PAZ","PALCA","BO020102","municipality",2012,NA,0,0,0,171,NA
"Bolivia","LA PAZ","MECAPACA","BO020103","municipality",2012,NA,0,0,0,230,NA
"Bolivia","LA PAZ","ACHOCALLA","BO020104","municipality",2012,NA,0,0,0,111,NA
"Bolivia","LA PAZ","EL ALTO","BO020105","municipality",2012,NA,0,0,0,14558,NA
"Bolivia","LA PAZ","ACHACACHI","BO020201","municipality",2012,NA,0,0,0,442,NA
"Bolivia","LA PAZ","ANCORAIMES","BO020202","municipality",2012,NA,0,0,0,55,NA
"Bolivia","LA PAZ","CHUA COCANI","BO020203","municipality",2012,NA,0,0,0,0,NA
"Bolivia","LA PAZ","HUARINA","BO020204","municipality",2012,NA,0,0,0,35,NA
"Bolivia","LA PAZ","SANTIAGO DE HUATA","BO020205","municipality",2012,NA,0,0,0,9,NA
"Bolivia","LA PAZ","HUATAJATA","BO020206","municipality",2012,NA,0,0,0,0,NA
"Bolivia","LA PAZ","CORO CORO","BO020301","municipality",2012,NA,0,0,0,83,NA
"Bolivia","LA PAZ","CAQUIAVIRI","BO020302","municipality",2012,NA,0,0,0,190,NA
"Bolivia","LA PAZ","CALACOTO","BO020303","municipality",2012,NA,0,0,0,88,NA
"Bolivia","LA PAZ","COMANCHE","BO020304","municipality",2012,NA,0,0,0,41,NA
"Bolivia","LA PAZ","CHARAÑA","BO020305","municipality",2012,NA,0,0,0,27,NA
"Bolivia","LA PAZ","WALDO BALLIVIAN","BO020306","municipality",2012,NA,0,0,0,1,NA
"Bolivia","LA PAZ","NAZACARA DE PACAJES","BO020307","municipality",2012,NA,0,0,0,5,NA
"Bolivia","LA PAZ","SANTIAGO DE CALLAPA","BO020308","municipality",2012,NA,0,0,0,300,NA
"Bolivia","LA PAZ","PUERTO ACOSTA","BO020401","municipality",2012,NA,0,0,0,252,NA
"Bolivia","LA PAZ","MOCOMOCO","BO020402","municipality",2012,NA,0,0,0,56,NA
"Bolivia","LA PAZ","PUERTO CARABUCO","BO020403","municipality",2012,NA,0,0,0,180,NA
"Bolivia","LA PAZ","HUMANATA","BO020404","municipality",2012,NA,0,0,0,31,NA
"Bolivia","LA PAZ","ESCOMA","BO020405","municipality",2012,NA,0,0,0,110,NA
"Bolivia","LA PAZ","CHUMA","BO020501","municipality",2012,NA,0,1,0,12,NA
"Bolivia","LA PAZ","AYATA","BO020502","municipality",2012,NA,0,4,1,50,NA
"Bolivia","LA PAZ","AUCAPATA","BO020503","municipality",2012,NA,0,0,0,7,NA
"Bolivia","LA PAZ","SORATA","BO020601","municipality",2012,NA,0,0,0,230,NA
"Bolivia","LA PAZ","GUANAY","BO020602","municipality",2012,NA,0,11,0,74,NA
"Bolivia","LA PAZ","TACACOMA","BO020603","municipality",2012,NA,0,0,0,33,NA
"Bolivia","LA PAZ","QUIABAYA","BO020604","municipality",2012,NA,0,0,0,18,NA
"Bolivia","LA PAZ","COMBAYA","BO020605","municipality",2012,NA,0,0,0,29,NA
"Bolivia","LA PAZ","TIPUANI","BO020606","municipality",2012,NA,0,0,0,65,NA
"Bolivia","LA PAZ","MAPIRI","BO020607","municipality",2012,NA,0,4,0,14,NA
"Bolivia","LA PAZ","TEOPONTE","BO020608","municipality",2012,NA,0,9,2,18,NA
"Bolivia","LA PAZ","APOLO","BO020701","municipality",2012,NA,0,16,7,53,NA
"Bolivia","LA PAZ","PELECHUCO","BO020702","municipality",2012,NA,0,0,0,2,NA
"Bolivia","LA PAZ","VIACHA","BO020801","municipality",2012,NA,0,0,0,936,NA
"Bolivia","LA PAZ","GUAQUI","BO020802","municipality",2012,NA,0,0,0,39,NA
"Bolivia","LA PAZ","TIAWANACU","BO020803","municipality",2012,NA,0,0,0,52,NA
"Bolivia","LA PAZ","DESAGUADERO","BO020804","municipality",2012,NA,0,0,0,25,NA
"Bolivia","LA PAZ","SAN ANDRES DE MACHACA","BO020805","municipality",2012,NA,0,0,0,20,NA
"Bolivia","LA PAZ","JESUS DE MACHACA","BO020806","municipality",2012,NA,0,0,0,92,NA
"Bolivia","LA PAZ","TARACO","BO020807","municipality",2012,NA,0,0,0,35,NA
"Bolivia","LA PAZ","LURIBAY","BO020901","municipality",2012,NA,0,0,0,63,NA
"Bolivia","LA PAZ","SAPAHAQUI","BO020902","municipality",2012,NA,0,0,0,26,NA
"Bolivia","LA PAZ","YACO","BO020903","municipality",2012,NA,0,0,0,80,NA
"Bolivia","LA PAZ","MALLA","BO020904","municipality",2012,NA,0,0,0,1,NA
"Bolivia","LA PAZ","CAIROMA","BO020905","municipality",2012,NA,0,0,0,122,NA
"Bolivia","LA PAZ","INQUISIVI","BO021001","municipality",2012,NA,0,0,0,119,NA
"Bolivia","LA PAZ","QUIME","BO021002","municipality",2012,NA,0,0,0,86,NA
"Bolivia","LA PAZ","CAJUATA","BO021003","municipality",2012,NA,0,13,0,251,NA
"Bolivia","LA PAZ","COLQUIRI","BO021004","municipality",2012,NA,0,0,0,1046,NA
"Bolivia","LA PAZ","ICHOCA","BO021005","municipality",2012,NA,0,0,0,65,NA
"Bolivia","LA PAZ","LICOMA PAMPA","BO021006","municipality",2012,NA,0,0,0,137,NA
"Bolivia","LA PAZ","CHULUMANI (V. DE LA LIBERTAD)","BO021101","municipality",2012,NA,0,31,0,374,NA
"Bolivia","LA PAZ","IRUPANA (VILLA DE LANZA)","BO021102","municipality",2012,NA,0,22,0,204,NA
"Bolivia","LA PAZ","YANACACHI","BO021103","municipality",2012,NA,0,2,0,59,NA
"Bolivia","LA PAZ","PALOS BLANCOS","BO021104","municipality",2012,NA,0,166,1,64,NA
"Bolivia","LA PAZ","LA ASUNTA","BO021105","municipality",2012,NA,0,148,0,255,NA
"Bolivia","LA PAZ","PUCARANI","BO021201","municipality",2012,NA,0,0,0,86,NA
"Bolivia","LA PAZ","LAJA","BO021202","municipality",2012,NA,0,0,0,121,NA
"Bolivia","LA PAZ","BATALLAS","BO021203","municipality",2012,NA,0,0,0,52,NA
"Bolivia","LA PAZ","PUERTO PEREZ","BO021204","municipality",2012,NA,0,0,0,96,NA
"Bolivia","LA PAZ","SICA SICA (VILLA AROMA)","BO021301","municipality",2012,NA,0,0,0,381,NA
"Bolivia","LA PAZ","UMALA","BO021302","municipality",2012,NA,0,0,0,47,NA
"Bolivia","LA PAZ","AYO AYO","BO021303","municipality",2012,NA,0,0,0,16,NA
"Bolivia","LA PAZ","CALAMARCA","BO021304","municipality",2012,NA,0,0,0,47,NA
"Bolivia","LA PAZ","PATACAMAYA","BO021305","municipality",2012,NA,0,0,0,476,NA
"Bolivia","LA PAZ","COLQUENCHA","BO021306","municipality",2012,NA,0,0,0,20,NA
"Bolivia","LA PAZ","COLLANA","BO021307","municipality",2012,NA,0,0,0,4,NA
"Bolivia","LA PAZ","COROICO","BO021401","municipality",2012,NA,7,24,0,373,NA
"Bolivia","LA PAZ","CORIPATA","BO021402","municipality",2012,NA,0,10,0,68,NA
"Bolivia","LA PAZ","IXIAMAS","BO021501","municipality",2012,NA,0,31,419,100,NA
"Bolivia","LA PAZ","SAN BUENA VENTURA","BO021502","municipality",2012,NA,0,70,2,305,NA
"Bolivia","LA PAZ","GRAL. J.J. PEREZ (CHARAZANI)","BO021601","municipality",2012,NA,0,0,5,41,NA
"Bolivia","LA PAZ","CURVA","BO021602","municipality",2012,NA,0,0,0,57,NA
"Bolivia","LA PAZ","COPACABANA","BO021701","municipality",2012,NA,0,0,0,28,NA
"Bolivia","LA PAZ","SAN PEDRO DE TIQUINA","BO021702","municipality",2012,NA,0,0,0,36,NA
"Bolivia","LA PAZ","TITO YUPANQUI (PARQUIPUJIO)","BO021703","municipality",2012,NA,0,0,0,23,NA
"Bolivia","LA PAZ","SAN PEDRO DE CURAHUARA","BO021801","municipality",2012,NA,0,0,0,108,NA
"Bolivia","LA PAZ","PAPEL PAMPA","BO021802","municipality",2012,NA,0,0,0,33,NA
"Bolivia","LA PAZ","CHACARILLA","BO021803","municipality",2012,NA,0,0,0,8,NA
"Bolivia","LA PAZ","SANTIAGO DE MACHACA","BO021901","municipality",2012,NA,0,0,0,7,NA
"Bolivia","LA PAZ","CATACORA","BO021902","municipality",2012,NA,0,0,0,0,NA
"Bolivia","LA PAZ","CARANAVI","BO022001","municipality",2012,NA,0,81,2,373,NA
"Bolivia","LA PAZ","ALTO BENI","BO022002","municipality",2012,NA,0,0,0,11,NA
"Bolivia","LA PAZ","HUMANATA","BO022004","municipality",2012,NA,0,0,0,0,NA
"Bolivia","COCHABAMBA","COCHABAMBA","BO030101","municipality",2012,NA,245,14,10,7127,NA
"Bolivia","COCHABAMBA","AIQUILE","BO030201","municipality",2012,NA,0,0,3,466,NA
"Bolivia","COCHABAMBA","PASORAPA","BO030202","municipality",2012,NA,0,0,0,3,NA
"Bolivia","COCHABAMBA","OMEREQUE","BO030203","municipality",2012,NA,0,0,6,52,NA
"Bolivia","COCHABAMBA","AYOPAYA (V. DE INDEPENDENCIA)","BO030301","municipality",2012,NA,0,0,0,187,NA
"Bolivia","COCHABAMBA","MOROCHATA","BO030302","municipality",2012,NA,0,0,0,132,NA
"Bolivia","COCHABAMBA","COCAPATA","BO030303","municipality",2012,NA,0,3,0,40,NA
"Bolivia","COCHABAMBA","TARATA","BO030401","municipality",2012,NA,1,1,0,102,NA
"Bolivia","COCHABAMBA","ANZALDO","BO030402","municipality",2012,NA,0,0,0,13,NA
"Bolivia","COCHABAMBA","ARBIETO","BO030403","municipality",2012,NA,0,0,0,12,NA
"Bolivia","COCHABAMBA","SACABAMBA","BO030404","municipality",2012,NA,0,0,0,34,NA
"Bolivia","COCHABAMBA","ARANI","BO030501","municipality",2012,NA,0,0,0,204,NA
"Bolivia","COCHABAMBA","VACAS","BO030502","municipality",2012,NA,0,0,0,109,NA
"Bolivia","COCHABAMBA","ARQUE","BO030601","municipality",2012,NA,0,0,0,306,NA
"Bolivia","COCHABAMBA","TACOPAYA","BO030602","municipality",2012,NA,0,0,0,100,NA
"Bolivia","COCHABAMBA","CAPINOTA","BO030701","municipality",2012,NA,0,0,0,372,NA
"Bolivia","COCHABAMBA","SANTIVAÑES","BO030702","municipality",2012,NA,0,0,0,73,NA
"Bolivia","COCHABAMBA","SICAYA","BO030703","municipality",2012,NA,6,0,0,69,NA
"Bolivia","COCHABAMBA","CLIZA","BO030801","municipality",2012,NA,9,1,0,166,NA
"Bolivia","COCHABAMBA","TOCO","BO030802","municipality",2012,NA,0,0,0,9,NA
"Bolivia","COCHABAMBA","TOLATA","BO030803","municipality",2012,NA,0,0,0,12,NA
"Bolivia","COCHABAMBA","QUILLACOLLO","BO030901","municipality",2012,NA,0,0,0,838,NA
"Bolivia","COCHABAMBA","SIPE SIPE","BO030902","municipality",2012,NA,0,0,0,237,NA
"Bolivia","COCHABAMBA","TIQUIPAYA","BO030903","municipality",2012,NA,1,0,0,771,NA
"Bolivia","COCHABAMBA","VINTO","BO030904","municipality",2012,NA,13,0,0,741,NA
"Bolivia","COCHABAMBA","COLCAPIRHUA","BO030905","municipality",2012,NA,2,0,0,369,NA
"Bolivia","COCHABAMBA","SACABA","BO031001","municipality",2012,NA,0,6,2,1067,NA
"Bolivia","COCHABAMBA","COLOMI","BO031002","municipality",2012,NA,0,4,0,142,NA
"Bolivia","COCHABAMBA","VILLA TUNARI","BO031003","municipality",2012,NA,57,106,1,2796,NA
"Bolivia","COCHABAMBA","TAPACARI","BO031101","municipality",2012,NA,0,0,0,125,NA
"Bolivia","COCHABAMBA","TOTORA(CBBA)","BO031201","municipality",2012,NA,0,0,0,23,NA
"Bolivia","COCHABAMBA","POJO (CBBA)","BO031202","municipality",2012,NA,0,0,0,144,NA
"Bolivia","COCHABAMBA","POCONA","BO031203","municipality",2012,NA,0,0,0,52,NA
"Bolivia","COCHABAMBA","CHIMORE","BO031204","municipality",2012,NA,0,37,0,1416,NA
"Bolivia","COCHABAMBA","PUERTO VILLARROEL","BO031205","municipality",2012,NA,2,7,1,1598,NA
"Bolivia","COCHABAMBA","ENTRE RIOS CBBA","BO031206","municipality",2012,NA,0,7,0,685,NA
