"country","department","municipality","COD","scale","year","malaria falciparum","malaria vivax","chagas","conjunctivitis","rickettsia","bronchitis","chronic_resp","pneumonia","pharyngitis","tonsillitis","laryngitis","tracheitis","conduct_cardiac","cerebral_infarction","myocardial","pulmonary_embolism","malaria","cutaneous_leishmaniasis"
"Colombia","Guainía","MORICHAL","CO94888","municipality",2013,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PACOA","CO97511","municipality",2013,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guainía","PANA PANA","CO94887","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PAPUNAUA (MORICHAL)","CO97777","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PASTO","CO52001","municipality",2013,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Cauca","PIAMONTE","CO19533","municipality",2013,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10
"Colombia","Nariño","POTOSI","CO52560","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PUERRES","CO52573","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Amazonas","PUERTO ALEGRÍA","CO91530","municipality",2013,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ARICA","CO91536","municipality",2013,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Vichada","PUERTO CARREÑO","CO99001","municipality",2013,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4
"Colombia","Guainía","PUERTO COLOMBIA","CO94884","municipality",2013,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","PUERTO CONCORDIA","CO50450","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Meta","PUERTO GAITAN","CO50568","municipality",2013,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24
"Colombia","Guainía","PUERTO INIRIDA","CO94884","municipality",2013,2,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12
"Colombia","Amazonas","PUERTO NARIÑO","CO91540","municipality",2013,12,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","PUERTO RICO","CO18592","municipality",2013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15
"Colombia","Meta","PUERTO RICO","CO50590","municipality",2013,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,98
"Colombia","Amazonas","PUERTO SANTANDER","CO91669","municipality",2013,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guainía","SAN FELIPE","CO94883","municipality",2013,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Caquetá","SAN JOSE DEL FRAGUA","CO18610","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guaviare","SAN JOSE DEL GUAVIARE","CO95001","municipality",2013,64,380,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,151
"Colombia","Meta","SAN JUAN DE ARAMA","CO50683","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Cauca","SAN SEBASTIAN","CO19693","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SAN VICENTE DEL CAGUAN","CO18753","municipality",2013,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58
"Colombia","Cauca","SANTA ROSA","CO19701","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Vichada","SANTA ROSALIA","CO99624","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SOLANO","CO18756","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Caquetá","SOLITA","CO18785","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Nariño","TANGUA","CO52788","municipality",2013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"Colombia","Vaupes","TARAIRA","CO97666","municipality",2013,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","TARAPACA","CO91798","municipality",2013,26,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","VALPARAISO","CO18860","municipality",2013,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Putumayo","MOCOA","CO86001","municipality",2013,2,1,NA,221,NA,343,105,259,276,308,125,2,27,2,11,1,0,10
"Colombia","Meta","VISTAHERMOSA","CO50711","municipality",2013,6,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,288
"Colombia","Vaupes","YAVARATE","CO97889","municipality",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","ALBANIA","CO18029","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Vaupes","BARBACOAS","CO52079","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","BARRANCO MINAS","CO94343","municipality",2014,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Caquetá","BELEN DE LOS ANDAQUIES","CO18094","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Nariño","BUESACO","CO52110","municipality",2014,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","CACAHUAL","CO94886","municipality",2014,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","CALAMAR","CO95015","municipality",2014,1,33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,107
"Colombia","Caquetá","CARTAGENA DEL CHAIRA","CO18150","municipality",2014,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32
"Colombia","Vaupes","CARURU","CO97161","municipality",2014,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36
"Colombia","Nariño","CORDOBA","CO52215","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Vichada","CUMARIBO","CO99773","municipality",2014,47,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30
"Colombia","Caquetá","CURILLO","CO18205","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Caquetá","EL DONCELLO","CO18247","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Amazonas","EL ENCANTO","CO91263","municipality",2014,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Caquetá","EL PAUJIL","CO18256","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guaviare","EL RETORNO","CO95025","municipality",2014,29,150,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28
"Colombia","Caquetá","FLORENCIA","CO18001","municipality",2014,3,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,43
"Colombia","Nariño","FUNES","CO52287","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","IPIALES","CO52356","municipality",2014,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Amazonas","LA CHORRERA","CO91405","municipality",2014,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Guainía","LA GUADALUPE","CO94885","municipality",2014,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","LA MACARENA","CO50350","municipality",2014,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,222
"Colombia","Caquetá","LA MONTANITA","CO18410","municipality",2014,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9
"Colombia","Amazonas","LA PEDRERA","CO91407","municipality",2014,12,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vichada","LA PRIMAVERA","CO99524","municipality",2014,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Colombia","Meta","LA URIBE","CO50370","municipality",2014,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Amazonas","LA VICTORIA","CO91430","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","LETICIA","CO91001","municipality",2014,7,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"Colombia","Meta","MAPIRIPAN","CO50325","municipality",2014,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
"Colombia","Guainía","MAPIRIPANA","CO94663","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","MESETAS","CO50330","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11
"Colombia","Caquetá","MILAN","CO18460","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","MIRAFLORES","CO95200","municipality",2014,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,75
"Colombia","Amazonas","MIRITI PARANA","CO91460","municipality",2014,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","MITU","CO97001","municipality",2014,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66
"Colombia","Putumayo","COLON","CO86219","municipality",2014,NA,NA,NA,76,NA,37,39,30,144,291,7,5,7,3,1,2,0,0
"Colombia","Caquetá","MORELIA","CO18479","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Guainía","MORICHAL","CO94888","municipality",2014,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PACOA","CO97511","municipality",2014,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","PANA PANA","CO94887","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PAPUNAUA (MORICHAL)","CO97777","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Nariño","PASTO","CO52001","municipality",2014,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Cauca","PIAMONTE","CO19533","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7
"Colombia","Nariño","POTOSI","CO52560","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PUERRES","CO52573","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ALEGRÍA","CO91530","municipality",2014,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ARICA","CO91536","municipality",2014,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vichada","PUERTO CARREÑO","CO99001","municipality",2014,43,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,12
"Colombia","Guainía","PUERTO COLOMBIA","CO94884","municipality",2014,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","PUERTO CONCORDIA","CO50450","municipality",2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10
"Colombia","Meta","PUERTO GAITAN","CO50568","municipality",2014,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
"Colombia","Guainía","PUERTO INIRIDA","CO94884","municipality",2014,16,251,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24
"Colombia","Amazonas","PUERTO NARIÑO","CO91540","municipality",2014,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Meta","PUERTO RICO","CO50590","municipality",2014,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,103
"Colombia","Caquetá","PUERTO RICO","CO18592","municipality",2014,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13
"Colombia","Amazonas","PUERTO SANTANDER","CO91669","municipality",2014,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"Colombia","Guainía","SAN FELIPE","CO94883","municipality",2014,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Caquetá","SAN JOSE DEL FRAGUA","CO18610","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Guaviare","SAN JOSE DEL GUAVIARE","CO95001","municipality",2014,78,523,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,282
"Colombia","Meta","SAN JUAN DE ARAMA","CO50683","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Cauca","SAN SEBASTIAN","CO19693","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SAN VICENTE DEL CAGUAN","CO18753","municipality",2014,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67
"Colombia","Cauca","SANTA ROSA","CO19701","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vichada","SANTA ROSALIA","CO99624","municipality",2014,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SOLANO","CO18756","municipality",2014,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7
"Colombia","Caquetá","SOLITA","CO18785","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Nariño","TANGUA","CO52788","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","TARAIRA","CO97666","municipality",2014,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","TARAPACA","CO91798","municipality",2014,20,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","VALPARAISO","CO18860","municipality",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Meta","VISTAHERMOSA","CO50711","municipality",2014,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,292
"Colombia","Vaupes","YAVARATE","CO97889","municipality",2014,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","ALBANIA","CO18029","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Vaupes","BARBACOAS","CO52079","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","BARRANCO MINAS","CO94343","municipality",2015,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
"Colombia","Caquetá","BELEN DE LOS ANDAQUIES","CO18094","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Nariño","BUESACO","CO52110","municipality",2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","CACAHUAL","CO94886","municipality",2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","CALAMAR","CO95015","municipality",2015,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23
"Colombia","Caquetá","CARTAGENA DEL CHAIRA","CO18150","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
"Colombia","Vaupes","CARURU","CO97161","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9
"Colombia","Putumayo","COLON","CO86219","municipality",2015,NA,NA,NA,NA,NA,19,22,42,77,203,11,1,NA,NA,4,2,0,0
"Colombia","Nariño","CORDOBA","CO52215","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Vichada","CUMARIBO","CO99773","municipality",2015,99,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,39
"Colombia","Caquetá","CURILLO","CO18205","municipality",2015,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Caquetá","EL DONCELLO","CO18247","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Amazonas","EL ENCANTO","CO91263","municipality",2015,5,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","EL PAUJIL","CO18256","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Guaviare","EL RETORNO","CO95025","municipality",2015,27,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27
"Colombia","Caquetá","FLORENCIA","CO18001","municipality",2015,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,59
"Colombia","Nariño","FUNES","CO52287","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Nariño","IPIALES","CO52356","municipality",2015,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Amazonas","LA CHORRERA","CO91405","municipality",2015,3,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"Colombia","Guainía","LA GUADALUPE","CO94885","municipality",2015,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","LA MACARENA","CO50350","municipality",2015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,116
"Colombia","Caquetá","LA MONTANITA","CO18410","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
"Colombia","Amazonas","LA PEDRERA","CO91407","municipality",2015,6,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"Colombia","Vichada","LA PRIMAVERA","CO99524","municipality",2015,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"Colombia","Meta","LA URIBE","CO50370","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13
"Colombia","Amazonas","LA VICTORIA","CO91430","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","LETICIA","CO91001","municipality",2015,54,1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8
"Colombia","Meta","MAPIRIPAN","CO50325","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19
"Colombia","Guainía","MAPIRIPANA","CO94663","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","MESETAS","CO50330","municipality",2015,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Caquetá","MILAN","CO18460","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guaviare","MIRAFLORES","CO95200","municipality",2015,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37
"Colombia","Amazonas","MIRITI PARANA","CO91460","municipality",2015,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","MITU","CO97001","municipality",2015,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14
"Colombia","Putumayo","MOCOA","CO86001","municipality",2015,NA,5,NA,NA,NA,171,185,274,198,429,33,5,37,37,11,8,0,7
"Colombia","Caquetá","MORELIA","CO18479","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","MORICHAL","CO94888","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Putumayo","ORITO","CO86320","municipality",2015,NA,NA,1,NA,NA,41,84,337,80,113,10,1,10,10,3,NA,0,18
"Colombia","Vaupes","PACOA","CO97511","municipality",2015,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","PANA PANA","CO94887","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PAPUNAUA (MORICHAL)","CO97777","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Nariño","PASTO","CO52001","municipality",2015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14
"Colombia","Cauca","PIAMONTE","CO19533","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","POTOSI","CO52560","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PUERRES","CO52573","municipality",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ALEGRÍA","CO91530","municipality",2015,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ARICA","CO91536","municipality",2015,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Putumayo","PUERTO ASIS","CO86568","municipality",2015,NA,5,NA,NA,NA,1296,325,868,822,1365,98,4,46,46,21,3,0,40
"Colombia","Caquetá","ALBANIA","CO18029","municipality",2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","BARBACOAS","CO52079","municipality",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","BARRANCO MINAS","CO94343","municipality",2016,15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
"Colombia","Caquetá","BELEN DE LOS ANDAQUIES","CO18094","municipality",2016,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Nariño","BUESACO","CO52110","municipality",2016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","CACAHUAL","CO94886","municipality",2016,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","CALAMAR","CO95015","municipality",2016,2,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15
"Colombia","Caquetá","CARTAGENA DEL CHAIRA","CO18150","municipality",2016,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43
